date,price,product_type,year,month
2010-06-15,531.82,estandar,2010,6
2010-06-16,524.37,estandar,2010,6
2010-06-17,524.11,estandar,2010,6
2010-06-18,523.01,estandar,2010,6
2010-06-21,522.34,estandar,2010,6
2010-06-22,522.18,estandar,2010,6
2010-06-23,521.64,estandar,2010,6
2010-06-24,521.82,estandar,2010,6
2010-06-25,521.77,estandar,2010,6
2010-06-28,521.24,estandar,2010,6
2010-06-29,522.81,estandar,2010,6
2010-06-30,522.16,estandar,2010,6
2010-07-01,522.48,estandar,2010,7
2010-07-02,523.23,estandar,2010,7
2010-07-05,523.51,estandar,2010,7
2010-07-06,524.11,estandar,2010,7
2010-07-07,524.18,estandar,2010,7
2010-07-08,525.67,estandar,2010,7
2010-07-09,526.07,estandar,2010,7
2010-07-12,526.77,estandar,2010,7
2010-07-13,527.56,estandar,2010,7
2010-07-14,528.6,estandar,2010,7
2010-07-15,528.53,estandar,2010,7
2010-07-16,528.04,estandar,2010,7
2010-07-19,528.29,estandar,2010,7
2010-07-20,528.01,estandar,2010,7
2010-07-21,528.54,estandar,2010,7
2010-07-22,528.9,estandar,2010,7
2010-07-23,528.98,estandar,2010,7
2010-07-26,528.66,estandar,2010,7
2010-07-27,527.19,estandar,2010,7
2010-07-28,526.55,estandar,2010,7
2010-07-29,526.05,estandar,2010,7
2010-07-30,525.83,estandar,2010,7
2010-08-02,524.71,estandar,2010,8
2010-08-03,524.85,estandar,2010,8
2010-08-04,523.46,estandar,2010,8
2010-08-05,522.8,estandar,2010,8
2010-08-06,522.41,estandar,2010,8
2010-08-09,522.82,estandar,2010,8
2010-08-10,521.75,estandar,2010,8
2010-08-11,521.98,estandar,2010,8
2010-08-12,521.56,estandar,2010,8
2010-08-13,521.4,estandar,2010,8
2010-08-16,521.8,estandar,2010,8
2010-08-17,521.93,estandar,2010,8
2010-08-18,522.11,estandar,2010,8
2010-08-19,522.7,estandar,2010,8
2010-08-20,523.75,estandar,2010,8
2010-08-23,525.26,estandar,2010,8
2010-08-24,527.54,estandar,2010,8
2010-08-25,530.11,estandar,2010,8
2010-08-26,532.25,estandar,2010,8
2010-08-27,535.4,estandar,2010,8
2010-08-30,538.25,estandar,2010,8
2010-08-31,540.18,estandar,2010,8
2010-09-01,543.49,estandar,2010,9
2010-09-02,546.3,estandar,2010,9
2010-09-03,549.66,estandar,2010,9
2010-09-06,563.8,estandar,2010,9
2010-09-07,565.95,estandar,2010,9
2010-09-08,571.46,estandar,2010,9
2010-09-09,574.13,estandar,2010,9
2010-09-10,577.33,estandar,2010,9
2010-09-13,577.01,estandar,2010,9
2010-09-14,576.94,estandar,2010,9
2010-09-20,579.02,estandar,2010,9
2010-09-21,579.24,estandar,2010,9
2010-09-22,579.45,estandar,2010,9
2010-09-23,579.14,estandar,2010,9
2010-09-24,579.34,estandar,2010,9
2010-09-27,578.05,estandar,2010,9
2010-09-28,578.32,estandar,2010,9
2010-09-29,577.22,estandar,2010,9
2010-09-30,577.14,estandar,2010,9
2010-10-01,576.44,estandar,2010,10
2010-10-04,578.53,estandar,2010,10
2010-10-05,577.13,estandar,2010,10
2010-10-06,574.68,estandar,2010,10
2010-10-07,574.99,estandar,2010,10
2010-10-08,574.6,estandar,2010,10
2010-10-11,577.18,estandar,2010,10
2010-10-12,575.31,estandar,2010,10
2010-10-13,574.95,estandar,2010,10
2010-10-14,575.31,estandar,2010,10
2010-10-15,575.41,estandar,2010,10
2010-10-18,577.18,estandar,2010,10
2010-10-19,577.3,estandar,2010,10
2010-10-20,574.81,estandar,2010,10
2010-10-21,575.02,estandar,2010,10
2010-10-22,575.0,estandar,2010,10
2010-10-25,575.61,estandar,2010,10
2010-10-26,573.93,estandar,2010,10
2010-10-27,572.85,estandar,2010,10
2010-10-28,572.82,estandar,2010,10
2010-10-29,573.0,estandar,2010,10
2010-11-01,572.79,estandar,2010,11
2010-11-03,572.71,estandar,2010,11
2010-11-04,572.89,estandar,2010,11
2010-11-05,572.48,estandar,2010,11
2010-11-08,571.83,estandar,2010,11
2010-11-09,571.4,estandar,2010,11
2010-11-10,571.61,estandar,2010,11
2010-11-11,571.25,estandar,2010,11
2010-11-12,571.01,estandar,2010,11
2010-11-16,569.9,estandar,2010,11
2010-11-17,569.5,estandar,2010,11
2010-11-18,569.31,estandar,2010,11
2010-11-19,568.87,estandar,2010,11
2010-11-22,569.12,estandar,2010,11
2010-11-23,567.32,estandar,2010,11
2010-11-24,568.22,estandar,2010,11
2010-11-25,567.51,estandar,2010,11
2010-11-26,563.5,estandar,2010,11
2010-11-29,562.52,estandar,2010,11
2010-11-30,560.78,estandar,2010,11
2010-12-01,560.35,estandar,2010,12
2010-12-02,558.55,estandar,2010,12
2010-12-03,556.81,estandar,2010,12
2010-12-06,554.37,estandar,2010,12
2010-12-07,553.35,estandar,2010,12
2010-12-08,552.76,estandar,2010,12
2010-12-09,551.67,estandar,2010,12
2010-12-10,550.37,estandar,2010,12
2010-12-13,548.24,estandar,2010,12
2010-12-14,545.8,estandar,2010,12
2010-12-15,543.47,estandar,2010,12
2010-12-16,541.87,estandar,2010,12
2010-12-17,541.78,estandar,2010,12
2010-12-20,541.83,estandar,2010,12
2010-12-21,539.29,estandar,2010,12
2010-12-22,539.55,estandar,2010,12
2010-12-23,538.46,estandar,2010,12
2010-12-24,537.94,estandar,2010,12
2010-12-27,538.96,estandar,2010,12
2010-12-28,539.03,estandar,2010,12
2010-12-29,538.39,estandar,2010,12
2010-12-30,538.44,estandar,2010,12
2010-12-31,538.76,estandar,2010,12
2011-01-03,537.95,estandar,2011,1
2011-01-04,538.07,estandar,2011,1
2011-01-05,539.39,estandar,2011,1
2011-01-06,539.21,estandar,2011,1
2011-01-07,539.11,estandar,2011,1
2011-01-10,538.95,estandar,2011,1
2011-01-11,537.18,estandar,2011,1
2011-01-12,535.13,estandar,2011,1
2011-01-13,535.17,estandar,2011,1
2011-01-14,534.83,estandar,2011,1
2011-01-17,533.62,estandar,2011,1
2011-01-18,532.68,estandar,2011,1
2011-01-19,530.93,estandar,2011,1
2011-01-20,530.57,estandar,2011,1
2011-01-21,530.37,estandar,2011,1
2011-01-24,530.87,estandar,2011,1
2011-01-25,528.91,estandar,2011,1
2011-01-26,529.25,estandar,2011,1
2011-01-27,527.79,estandar,2011,1
2011-01-28,526.86,estandar,2011,1
2011-01-31,526.08,estandar,2011,1
2011-02-01,525.92,estandar,2011,2
2011-02-02,524.59,estandar,2011,2
2011-02-03,524.29,estandar,2011,2
2011-02-04,526.27,estandar,2011,2
2011-02-08,525.3,estandar,2011,2
2011-02-09,525.13,estandar,2011,2
2011-02-10,526.36,estandar,2011,2
2011-02-11,526.91,estandar,2011,2
2011-02-14,527.34,estandar,2011,2
2011-02-15,527.74,estandar,2011,2
2011-02-16,528.1,estandar,2011,2
2011-02-17,527.34,estandar,2011,2
2011-02-18,526.86,estandar,2011,2
2011-02-21,528.29,estandar,2011,2
2011-02-22,530.22,estandar,2011,2
2011-02-23,530.28,estandar,2011,2
2011-02-24,530.71,estandar,2011,2
2011-02-25,529.41,estandar,2011,2
2011-02-28,529.9,estandar,2011,2
2011-03-01,532.13,estandar,2011,3
2011-03-02,531.78,estandar,2011,3
2011-03-03,532.41,estandar,2011,3
2011-03-04,533.01,estandar,2011,3
2011-03-07,532.94,estandar,2011,3
2011-03-08,534.13,estandar,2011,3
2011-03-09,536.0,estandar,2011,3
2011-03-10,537.13,estandar,2011,3
2011-03-11,537.1,estandar,2011,3
2011-03-14,536.89,estandar,2011,3
2011-03-15,535.58,estandar,2011,3
2011-03-16,535.51,estandar,2011,3
2011-03-17,535.08,estandar,2011,3
2011-03-18,535.41,estandar,2011,3
2011-03-22,535.39,estandar,2011,3
2011-03-23,535.03,estandar,2011,3
2011-03-24,534.95,estandar,2011,3
2011-03-25,535.08,estandar,2011,3
2011-03-28,534.72,estandar,2011,3
2011-03-29,534.58,estandar,2011,3
2011-03-30,534.42,estandar,2011,3
2011-03-31,534.55,estandar,2011,3
2011-04-01,534.44,estandar,2011,4
2011-04-04,534.52,estandar,2011,4
2011-04-05,535.39,estandar,2011,4
2011-04-06,536.31,estandar,2011,4
2011-04-07,536.2,estandar,2011,4
2011-04-08,536.85,estandar,2011,4
2011-04-11,538.8,estandar,2011,4
2011-04-12,539.86,estandar,2011,4
2011-04-13,539.47,estandar,2011,4
2011-04-14,540.04,estandar,2011,4
2011-04-15,540.96,estandar,2011,4
2011-04-18,541.03,estandar,2011,4
2011-04-19,542.64,estandar,2011,4
2011-04-20,543.91,estandar,2011,4
2011-04-25,544.05,estandar,2011,4
2011-04-26,543.79,estandar,2011,4
2011-04-27,543.19,estandar,2011,4
2011-04-28,543.87,estandar,2011,4
2011-04-29,545.57,estandar,2011,4
2011-05-02,547.11,estandar,2011,5
2011-05-03,548.84,estandar,2011,5
2011-05-04,550.18,estandar,2011,5
2011-05-06,551.81,estandar,2011,5
2011-05-09,553.83,estandar,2011,5
2011-05-10,554.67,estandar,2011,5
2011-05-11,556.52,estandar,2011,5
2011-05-12,559.15,estandar,2011,5
2011-05-13,559.47,estandar,2011,5
2011-05-16,561.13,estandar,2011,5
2011-05-17,560.81,estandar,2011,5
2011-05-18,561.35,estandar,2011,5
2011-05-19,560.57,estandar,2011,5
2011-05-20,561.04,estandar,2011,5
2011-05-23,560.74,estandar,2011,5
2011-05-24,561.3,estandar,2011,5
2011-05-25,560.95,estandar,2011,5
2011-05-26,562.46,estandar,2011,5
2011-05-27,562.27,estandar,2011,5
2011-05-30,563.37,estandar,2011,5
2011-05-31,563.04,estandar,2011,5
2011-06-01,562.59,estandar,2011,6
2011-06-02,563.54,estandar,2011,6
2011-06-03,563.34,estandar,2011,6
2011-06-06,563.2,estandar,2011,6
2011-06-07,562.19,estandar,2011,6
2011-06-08,561.71,estandar,2011,6
2011-06-09,561.67,estandar,2011,6
2011-06-10,561.28,estandar,2011,6
2011-06-13,560.93,estandar,2011,6
2011-06-14,560.55,estandar,2011,6
2011-06-15,560.51,estandar,2011,6
2011-06-16,560.41,estandar,2011,6
2011-06-17,559.71,estandar,2011,6
2011-06-20,559.59,estandar,2011,6
2011-06-21,558.72,estandar,2011,6
2011-06-22,559.26,estandar,2011,6
2011-06-23,558.3,estandar,2011,6
2011-06-24,558.21,estandar,2011,6
2011-06-27,559.22,estandar,2011,6
2011-06-28,558.79,estandar,2011,6
2011-06-29,558.0,estandar,2011,6
2011-06-30,558.04,estandar,2011,6
2011-07-01,558.44,estandar,2011,7
2011-07-04,558.93,estandar,2011,7
2011-07-05,559.54,estandar,2011,7
2011-07-06,559.36,estandar,2011,7
2011-07-07,558.99,estandar,2011,7
2011-07-08,559.03,estandar,2011,7
2011-07-11,559.24,estandar,2011,7
2011-07-12,560.07,estandar,2011,7
2011-07-13,560.92,estandar,2011,7
2011-07-14,560.91,estandar,2011,7
2011-07-15,561.58,estandar,2011,7
2011-07-18,566.76,estandar,2011,7
2011-07-19,569.11,estandar,2011,7
2011-07-20,573.39,estandar,2011,7
2011-07-21,575.82,estandar,2011,7
2011-07-22,579.64,estandar,2011,7
2011-07-25,585.11,estandar,2011,7
2011-07-26,589.74,estandar,2011,7
2011-07-27,598.72,estandar,2011,7
2011-07-28,600.57,estandar,2011,7
2011-07-29,602.5,estandar,2011,7
2011-08-01,607.13,estandar,2011,8
2011-08-02,617.54,estandar,2011,8
2011-08-03,625.68,estandar,2011,8
2011-08-04,628.19,estandar,2011,8
2011-08-05,629.9,estandar,2011,8
2011-08-08,631.4,estandar,2011,8
2011-08-09,635.95,estandar,2011,8
2011-08-10,643.13,estandar,2011,8
2011-08-11,644.11,estandar,2011,8
2011-08-12,645.48,estandar,2011,8
2011-08-15,646.49,estandar,2011,8
2011-08-16,646.46,estandar,2011,8
2011-08-17,647.19,estandar,2011,8
2011-08-18,647.92,estandar,2011,8
2011-08-19,648.42,estandar,2011,8
2011-08-22,648.28,estandar,2011,8
2011-08-23,647.59,estandar,2011,8
2011-08-24,649.02,estandar,2011,8
2011-08-25,648.65,estandar,2011,8
2011-08-26,649.18,estandar,2011,8
2011-08-29,648.69,estandar,2011,8
2011-08-30,648.17,estandar,2011,8
2011-08-31,648.93,estandar,2011,8
2011-09-01,649.16,estandar,2011,9
2011-09-02,647.87,estandar,2011,9
2011-09-05,649.09,estandar,2011,9
2011-09-06,648.05,estandar,2011,9
2011-09-07,646.52,estandar,2011,9
2011-09-08,645.56,estandar,2011,9
2011-09-09,645.89,estandar,2011,9
2011-09-12,645.79,estandar,2011,9
2011-09-13,646.06,estandar,2011,9
2011-09-14,645.11,estandar,2011,9
2011-09-15,645.65,estandar,2011,9
2011-09-19,645.88,estandar,2011,9
2011-09-20,646.7,estandar,2011,9
2011-09-21,647.84,estandar,2011,9
2011-09-22,649.01,estandar,2011,9
2011-09-23,650.56,estandar,2011,9
2011-09-26,661.31,estandar,2011,9
2011-09-27,676.5,estandar,2011,9
2011-09-28,688.33,estandar,2011,9
2011-09-29,691.87,estandar,2011,9
2011-09-30,698.67,estandar,2011,9
2011-10-03,705.13,estandar,2011,10
2011-10-04,716.61,estandar,2011,10
2011-10-05,724.02,estandar,2011,10
2011-10-06,727.44,estandar,2011,10
2011-10-07,731.17,estandar,2011,10
2011-10-10,740.51,estandar,2011,10
2011-10-11,743.66,estandar,2011,10
2011-10-12,747.06,estandar,2011,10
2011-10-13,746.16,estandar,2011,10
2011-10-14,746.07,estandar,2011,10
2011-10-17,745.45,estandar,2011,10
2011-10-18,745.7,estandar,2011,10
2011-10-19,744.4,estandar,2011,10
2011-10-20,743.41,estandar,2011,10
2011-10-21,744.36,estandar,2011,10
2011-10-24,742.26,estandar,2011,10
2011-10-25,741.12,estandar,2011,10
2011-10-26,741.74,estandar,2011,10
2011-10-27,741.46,estandar,2011,10
2011-10-28,741.08,estandar,2011,10
2011-10-31,740.32,estandar,2011,10
2011-11-01,739.22,estandar,2011,11
2011-11-03,738.25,estandar,2011,11
2011-11-04,737.09,estandar,2011,11
2011-11-07,736.36,estandar,2011,11
2011-11-08,733.44,estandar,2011,11
2011-11-09,731.77,estandar,2011,11
2011-11-10,730.7,estandar,2011,11
2011-11-11,730.68,estandar,2011,11
2011-11-14,727.43,estandar,2011,11
2011-11-15,725.75,estandar,2011,11
2011-11-16,724.01,estandar,2011,11
2011-11-17,722.94,estandar,2011,11
2011-11-18,722.89,estandar,2011,11
2011-11-22,721.75,estandar,2011,11
2011-11-23,718.99,estandar,2011,11
2011-11-24,715.89,estandar,2011,11
2011-11-25,716.77,estandar,2011,11
2011-11-28,714.24,estandar,2011,11
2011-11-29,712.06,estandar,2011,11
2011-11-30,710.81,estandar,2011,11
2011-12-01,708.69,estandar,2011,12
2011-12-02,707.88,estandar,2011,12
2011-12-05,706.07,estandar,2011,12
2011-12-06,700.05,estandar,2011,12
2011-12-07,696.87,estandar,2011,12
2011-12-08,694.91,estandar,2011,12
2011-12-09,693.44,estandar,2011,12
2011-12-12,691.91,estandar,2011,12
2011-12-13,689.94,estandar,2011,12
2011-12-14,682.49,estandar,2011,12
2011-12-15,681.39,estandar,2011,12
2011-12-16,675.82,estandar,2011,12
2011-12-19,674.36,estandar,2011,12
2011-12-20,674.53,estandar,2011,12
2011-12-21,671.33,estandar,2011,12
2011-12-22,669.03,estandar,2011,12
2011-12-23,669.35,estandar,2011,12
2011-12-26,667.3,estandar,2011,12
2011-12-27,666.38,estandar,2011,12
2011-12-28,664.36,estandar,2011,12
2011-12-29,661.25,estandar,2011,12
2011-12-30,660.58,estandar,2011,12
2012-01-02,659.48,estandar,2012,1
2012-01-03,653.77,estandar,2012,1
2012-01-04,652.03,estandar,2012,1
2012-01-05,650.53,estandar,2012,1
2012-01-06,650.03,estandar,2012,1
2012-01-09,643.49,estandar,2012,1
2012-01-10,640.2,estandar,2012,1
2012-01-11,635.02,estandar,2012,1
2012-01-12,632.77,estandar,2012,1
2012-01-13,631.26,estandar,2012,1
2012-01-16,628.8,estandar,2012,1
2012-01-17,628.38,estandar,2012,1
2012-01-18,625.33,estandar,2012,1
2012-01-19,624.29,estandar,2012,1
2012-01-20,624.2,estandar,2012,1
2012-01-23,622.57,estandar,2012,1
2012-01-24,622.27,estandar,2012,1
2012-01-25,620.42,estandar,2012,1
2012-01-26,619.08,estandar,2012,1
2012-01-27,617.55,estandar,2012,1
2012-01-30,617.64,estandar,2012,1
2012-01-31,616.46,estandar,2012,1
2012-02-01,613.66,estandar,2012,2
2012-02-02,613.08,estandar,2012,2
2012-02-03,611.91,estandar,2012,2
2012-02-07,610.33,estandar,2012,2
2012-02-08,608.0,estandar,2012,2
2012-02-09,607.46,estandar,2012,2
2012-02-10,606.47,estandar,2012,2
2012-02-13,605.94,estandar,2012,2
2012-02-14,606.37,estandar,2012,2
2012-02-15,603.41,estandar,2012,2
2012-02-16,602.95,estandar,2012,2
2012-02-17,601.39,estandar,2012,2
2012-02-20,600.3,estandar,2012,2
2012-02-21,599.57,estandar,2012,2
2012-02-22,599.16,estandar,2012,2
2012-02-23,596.7,estandar,2012,2
2012-02-24,595.73,estandar,2012,2
2012-02-27,595.78,estandar,2012,2
2012-02-28,593.87,estandar,2012,2
2012-02-29,590.51,estandar,2012,2
2012-03-01,589.89,estandar,2012,3
2012-03-02,588.53,estandar,2012,3
2012-03-05,586.05,estandar,2012,3
2012-03-06,584.29,estandar,2012,3
2012-03-07,583.06,estandar,2012,3
2012-03-08,583.38,estandar,2012,3
2012-03-09,583.12,estandar,2012,3
2012-03-12,581.57,estandar,2012,3
2012-03-13,577.55,estandar,2012,3
2012-03-14,575.56,estandar,2012,3
2012-03-15,573.94,estandar,2012,3
2012-03-16,573.55,estandar,2012,3
2012-03-20,572.29,estandar,2012,3
2012-03-21,570.89,estandar,2012,3
2012-03-22,570.49,estandar,2012,3
2012-03-23,570.56,estandar,2012,3
2012-03-26,569.0,estandar,2012,3
2012-03-27,566.5,estandar,2012,3
2012-03-28,566.43,estandar,2012,3
2012-03-29,566.16,estandar,2012,3
2012-03-30,565.72,estandar,2012,3
2012-04-02,562.38,estandar,2012,4
2012-04-03,561.01,estandar,2012,4
2012-04-04,560.51,estandar,2012,4
2012-04-09,559.77,estandar,2012,4
2012-04-10,557.03,estandar,2012,4
2012-04-11,554.79,estandar,2012,4
2012-04-12,554.94,estandar,2012,4
2012-04-13,554.22,estandar,2012,4
2012-04-16,552.41,estandar,2012,4
2012-04-17,550.23,estandar,2012,4
2012-04-18,550.55,estandar,2012,4
2012-04-19,550.56,estandar,2012,4
2012-04-20,551.12,estandar,2012,4
2012-04-23,554.47,estandar,2012,4
2012-04-24,560.3,estandar,2012,4
2012-04-25,563.29,estandar,2012,4
2012-04-26,564.73,estandar,2012,4
2012-04-27,569.09,estandar,2012,4
2012-04-30,575.88,estandar,2012,4
2012-05-02,581.82,estandar,2012,5
2012-05-03,590.61,estandar,2012,5
2012-05-04,591.03,estandar,2012,5
2012-05-07,593.38,estandar,2012,5
2012-05-08,593.34,estandar,2012,5
2012-05-09,600.35,estandar,2012,5
2012-05-10,600.2,estandar,2012,5
2012-05-11,599.75,estandar,2012,5
2012-05-14,603.13,estandar,2012,5
2012-05-15,602.14,estandar,2012,5
2012-05-16,601.66,estandar,2012,5
2012-05-17,600.59,estandar,2012,5
2012-05-18,601.1,estandar,2012,5
2012-05-21,597.22,estandar,2012,5
2012-05-22,597.16,estandar,2012,5
2012-05-23,596.61,estandar,2012,5
2012-05-24,596.61,estandar,2012,5
2012-05-25,593.39,estandar,2012,5
2012-05-28,590.07,estandar,2012,5
2012-05-29,585.03,estandar,2012,5
2012-05-30,579.71,estandar,2012,5
2012-05-31,579.29,estandar,2012,5
2012-06-01,575.87,estandar,2012,6
2012-06-04,569.57,estandar,2012,6
2012-06-05,569.56,estandar,2012,6
2012-06-06,568.19,estandar,2012,6
2012-06-07,566.11,estandar,2012,6
2012-06-08,564.32,estandar,2012,6
2012-06-11,561.01,estandar,2012,6
2012-06-12,557.05,estandar,2012,6
2012-06-13,553.63,estandar,2012,6
2012-06-14,553.06,estandar,2012,6
2012-06-15,552.97,estandar,2012,6
2012-06-18,553.63,estandar,2012,6
2012-06-19,557.56,estandar,2012,6
2012-06-20,554.19,estandar,2012,6
2012-06-21,555.28,estandar,2012,6
2012-06-22,554.64,estandar,2012,6
2012-06-25,554.87,estandar,2012,6
2012-06-26,554.56,estandar,2012,6
2012-06-27,554.46,estandar,2012,6
2012-06-28,553.83,estandar,2012,6
2012-06-29,551.25,estandar,2012,6
2012-07-02,551.4,estandar,2012,7
2012-07-03,550.94,estandar,2012,7
2012-07-04,550.09,estandar,2012,7
2012-07-05,549.48,estandar,2012,7
2012-07-06,549.47,estandar,2012,7
2012-07-09,548.69,estandar,2012,7
2012-07-10,547.37,estandar,2012,7
2012-07-11,546.17,estandar,2012,7
2012-07-12,545.45,estandar,2012,7
2012-07-13,543.82,estandar,2012,7
2012-07-16,542.22,estandar,2012,7
2012-07-17,540.69,estandar,2012,7
2012-07-18,538.68,estandar,2012,7
2012-07-19,538.22,estandar,2012,7
2012-07-20,537.58,estandar,2012,7
2012-07-23,534.87,estandar,2012,7
2012-07-24,533.92,estandar,2012,7
2012-07-25,531.1,estandar,2012,7
2012-07-26,529.13,estandar,2012,7
2012-07-27,528.05,estandar,2012,7
2012-07-30,527.25,estandar,2012,7
2012-07-31,525.64,estandar,2012,7
2012-08-01,522.3,estandar,2012,8
2012-08-02,520.33,estandar,2012,8
2012-08-03,520.64,estandar,2012,8
2012-08-06,516.01,estandar,2012,8
2012-08-07,516.14,estandar,2012,8
2012-08-08,515.62,estandar,2012,8
2012-08-09,513.84,estandar,2012,8
2012-08-10,512.34,estandar,2012,8
2012-08-13,510.44,estandar,2012,8
2012-08-14,508.92,estandar,2012,8
2012-08-15,507.54,estandar,2012,8
2012-08-16,507.2,estandar,2012,8
2012-08-17,507.58,estandar,2012,8
2012-08-20,502.78,estandar,2012,8
2012-08-21,499.94,estandar,2012,8
2012-08-22,497.73,estandar,2012,8
2012-08-23,497.25,estandar,2012,8
2012-08-24,495.96,estandar,2012,8
2012-08-27,493.48,estandar,2012,8
2012-08-28,490.92,estandar,2012,8
2012-08-29,486.96,estandar,2012,8
2012-08-30,487.89,estandar,2012,8
2012-08-31,485.18,estandar,2012,8
2012-09-03,482.38,estandar,2012,9
2012-09-04,477.95,estandar,2012,9
2012-09-05,471.15,estandar,2012,9
2012-09-06,471.86,estandar,2012,9
2012-09-07,469.12,estandar,2012,9
2012-09-10,465.43,estandar,2012,9
2012-09-11,462.89,estandar,2012,9
2012-09-12,458.05,estandar,2012,9
2012-09-13,456.14,estandar,2012,9
2012-09-14,455.69,estandar,2012,9
2012-09-17,455.11,estandar,2012,9
2012-09-18,454.23,estandar,2012,9
2012-09-19,459.97,estandar,2012,9
2012-09-20,461.79,estandar,2012,9
2012-09-21,464.07,estandar,2012,9
2012-09-24,468.93,estandar,2012,9
2012-09-25,474.52,estandar,2012,9
2012-09-26,475.47,estandar,2012,9
2012-09-27,477.39,estandar,2012,9
2012-09-28,476.16,estandar,2012,9
2012-10-01,476.1,estandar,2012,10
2012-10-02,474.23,estandar,2012,10
2012-10-03,473.12,estandar,2012,10
2012-10-04,472.73,estandar,2012,10
2012-10-05,472.32,estandar,2012,10
2012-10-08,472.44,estandar,2012,10
2012-10-09,470.39,estandar,2012,10
2012-10-10,468.9,estandar,2012,10
2012-10-11,467.71,estandar,2012,10
2012-10-12,467.76,estandar,2012,10
2012-10-15,465.23,estandar,2012,10
2012-10-16,461.82,estandar,2012,10
2012-10-17,460.24,estandar,2012,10
2012-10-18,457.74,estandar,2012,10
2012-10-19,458.13,estandar,2012,10
2012-10-22,459.18,estandar,2012,10
2012-10-23,457.83,estandar,2012,10
2012-10-24,458.81,estandar,2012,10
2012-10-25,459.17,estandar,2012,10
2012-10-26,457.51,estandar,2012,10
2012-10-29,457.02,estandar,2012,10
2012-10-30,456.09,estandar,2012,10
2012-10-31,450.77,estandar,2012,10
2012-11-01,450.74,estandar,2012,11
2012-11-05,450.76,estandar,2012,11
2012-11-06,449.3,estandar,2012,11
2012-11-07,441.44,estandar,2012,11
2012-11-08,442.61,estandar,2012,11
2012-11-09,442.6,estandar,2012,11
2012-11-12,440.44,estandar,2012,11
2012-11-13,436.66,estandar,2012,11
2012-11-14,433.72,estandar,2012,11
2012-11-15,432.87,estandar,2012,11
2012-11-16,429.52,estandar,2012,11
2012-11-20,430.64,estandar,2012,11
2012-11-21,431.33,estandar,2012,11
2012-11-22,429.89,estandar,2012,11
2012-11-23,430.32,estandar,2012,11
2012-11-26,429.82,estandar,2012,11
2012-11-27,428.72,estandar,2012,11
2012-11-28,429.01,estandar,2012,11
2012-11-29,428.29,estandar,2012,11
2012-11-30,427.76,estandar,2012,11
2012-12-03,428.02,estandar,2012,12
2012-12-04,427.41,estandar,2012,12
2012-12-05,426.4,estandar,2012,12
2012-12-06,426.2,estandar,2012,12
2012-12-07,425.51,estandar,2012,12
2012-12-10,424.86,estandar,2012,12
2012-12-11,425.2,estandar,2012,12
2012-12-12,424.06,estandar,2012,12
2012-12-13,423.13,estandar,2012,12
2012-12-14,422.85,estandar,2012,12
2012-12-17,422.26,estandar,2012,12
2012-12-18,420.72,estandar,2012,12
2012-12-19,418.91,estandar,2012,12
2012-12-20,418.78,estandar,2012,12
2012-12-21,418.81,estandar,2012,12
2012-12-24,417.33,estandar,2012,12
2012-12-26,417.23,estandar,2012,12
2012-12-27,416.81,estandar,2012,12
2012-12-28,415.48,estandar,2012,12
2012-12-31,415.13,estandar,2012,12
2013-01-02,414.04,estandar,2013,1
2013-01-03,412.25,estandar,2013,1
2013-01-04,411.29,estandar,2013,1
2013-01-07,407.43,estandar,2013,1
2013-01-08,401.2,estandar,2013,1
2013-01-09,397.82,estandar,2013,1
2013-01-10,396.78,estandar,2013,1
2013-01-11,394.87,estandar,2013,1
2013-01-14,395.09,estandar,2013,1
2013-01-15,391.15,estandar,2013,1
2013-01-16,391.21,estandar,2013,1
2013-01-17,391.24,estandar,2013,1
2013-01-18,392.2,estandar,2013,1
2013-01-21,394.46,estandar,2013,1
2013-01-22,398.03,estandar,2013,1
2013-01-23,409.36,estandar,2013,1
2013-01-24,411.15,estandar,2013,1
2013-01-25,412.32,estandar,2013,1
2013-01-28,420.7,estandar,2013,1
2013-01-29,429.32,estandar,2013,1
2013-01-30,432.16,estandar,2013,1
2013-01-31,432.23,estandar,2013,1
2013-02-01,432.41,estandar,2013,2
2013-02-05,431.07,estandar,2013,2
2013-02-06,433.08,estandar,2013,2
2013-02-07,434.16,estandar,2013,2
2013-02-08,433.75,estandar,2013,2
2013-02-11,435.31,estandar,2013,2
2013-02-12,433.46,estandar,2013,2
2013-02-13,433.46,estandar,2013,2
2013-02-14,433.84,estandar,2013,2
2013-02-15,434.62,estandar,2013,2
2013-02-18,433.43,estandar,2013,2
2013-02-19,431.74,estandar,2013,2
2013-02-20,429.05,estandar,2013,2
2013-02-21,428.52,estandar,2013,2
2013-02-22,428.08,estandar,2013,2
2013-02-25,427.04,estandar,2013,2
2013-02-26,425.66,estandar,2013,2
2013-02-27,425.56,estandar,2013,2
2013-02-28,427.18,estandar,2013,2
2013-03-01,428.02,estandar,2013,3
2013-03-04,429.5,estandar,2013,3
2013-03-05,431.38,estandar,2013,3
2013-03-06,431.56,estandar,2013,3
2013-03-07,431.36,estandar,2013,3
2013-03-08,430.8,estandar,2013,3
2013-03-11,429.77,estandar,2013,3
2013-03-12,426.13,estandar,2013,3
2013-03-13,425.02,estandar,2013,3
2013-03-14,424.0,estandar,2013,3
2013-03-15,423.33,estandar,2013,3
2013-03-19,421.09,estandar,2013,3
2013-03-20,419.06,estandar,2013,3
2013-03-21,417.4,estandar,2013,3
